problem_type,goal_check_delay,problem_number,execution_time,algorithm_name,solution_found
unbalanced,10,41,511.47,Using C++ async,False
unbalanced,10,39,230.61,C++ any_of,False
unbalanced,10,39,1387.02,Sequential,False
unbalanced,10,39,97.19,Recursive C++ for_each,False
unbalanced,10,39,383.1,Synchronization with thread director,False
unbalanced,10,39,231.6,Using C++ tasks,False
unbalanced,10,39,1623.87,Recursive async,False
unbalanced,10,39,230.84,Using C++ for_each,False
unbalanced,10,39,231.51,Using C++ async,False
unbalanced,10,38,0.01,Using C++ tasks,False
unbalanced,10,38,0.01,Recursive async,False
unbalanced,10,38,0.01,C++ any_of,False
unbalanced,10,38,0.01,Using C++ for_each,False
unbalanced,10,38,0.01,Using C++ async,False
unbalanced,10,38,0.01,Sequential,False
unbalanced,10,38,0.01,Recursive C++ for_each,False
unbalanced,10,38,0.03,Synchronization with thread director,False
unbalanced,10,36,15.37,Using C++ for_each,True
unbalanced,10,36,15.59,Using C++ async,True
unbalanced,10,36,26.09,Recursive C++ for_each,True
unbalanced,10,36,238.06,Sequential,True
unbalanced,10,36,15.52,Using C++ tasks,True
unbalanced,10,36,15.91,Synchronization with thread director,True
unbalanced,10,36,15.41,C++ any_of,True
unbalanced,10,36,1099.01,Recursive async,True
unbalanced,10,44,0.01,Recursive async,False
unbalanced,10,44,0.03,Using C++ tasks,False
unbalanced,10,44,0.01,Sequential,False
unbalanced,10,44,0.03,Synchronization with thread director,False
unbalanced,10,44,0.01,Using C++ async,False
unbalanced,10,44,0.01,Recursive C++ for_each,False
unbalanced,10,44,0.01,C++ any_of,False
unbalanced,10,44,0.01,Using C++ for_each,False
unbalanced,10,35,812.68,Using C++ for_each,False
unbalanced,10,35,813.83,Using C++ tasks,False
unbalanced,10,35,6195.8,Sequential,False
unbalanced,10,35,408.36,Recursive C++ for_each,False
unbalanced,10,35,7235.13,Recursive async,False
unbalanced,10,35,811.14,C++ any_of,False
unbalanced,10,35,751.48,Synchronization with thread director,False
unbalanced,10,35,812.76,Using C++ async,False
unbalanced,10,46,10508.9,Recursive async,False
unbalanced,10,46,9796.06,Sequential,False
unbalanced,10,46,2279.35,Synchronization with thread director,False
unbalanced,10,46,2039.04,C++ any_of,False
unbalanced,10,46,2033.86,Using C++ for_each,False
unbalanced,10,46,2034.87,Using C++ tasks,False
unbalanced,10,46,654.98,Recursive C++ for_each,False
unbalanced,10,46,2046.25,Using C++ async,False
unbalanced,10,34,301.37,Recursive async,True
unbalanced,10,34,17.64,Using C++ tasks,True
unbalanced,10,34,24.43,Synchronization with thread director,True
unbalanced,10,34,26.0,Recursive C++ for_each,True
unbalanced,10,34,17.5,Using C++ for_each,True
unbalanced,10,34,17.29,C++ any_of,True
unbalanced,10,34,763.86,Sequential,True
unbalanced,10,34,33.61,Using C++ async,True
unbalanced,10,32,69.85,Using C++ tasks,True
unbalanced,10,32,82.02,Using C++ async,True
unbalanced,10,32,58.3,C++ any_of,True
unbalanced,10,32,1669.19,Recursive async,True
unbalanced,10,32,70.92,Using C++ for_each,True
unbalanced,10,32,879.61,Sequential,True
unbalanced,10,32,111.94,Synchronization with thread director,True
unbalanced,10,32,90.66,Recursive C++ for_each,True
unbalanced,10,31,5020.55,Recursive async,False
unbalanced,10,31,618.45,Using C++ async,False
unbalanced,10,31,4182.49,Sequential,False
unbalanced,10,31,1923.07,Synchronization with thread director,False
unbalanced,10,31,619.07,Using C++ tasks,False
unbalanced,10,31,618.13,C++ any_of,False
unbalanced,10,31,275.16,Recursive C++ for_each,False
unbalanced,10,31,619.82,Using C++ for_each,False
unbalanced,10,30,342.69,Recursive C++ for_each,False
unbalanced,10,30,6359.84,Recursive async,False
unbalanced,10,30,935.7,C++ any_of,False
unbalanced,10,30,938.25,Using C++ tasks,False
unbalanced,10,30,940.46,Using C++ async,False
unbalanced,10,30,936.33,Using C++ for_each,False
unbalanced,10,30,5396.1,Sequential,False
unbalanced,10,30,2030.53,Synchronization with thread director,False
unbalanced,10,10,25.56,Using C++ async,True
unbalanced,10,10,25.49,C++ any_of,True
unbalanced,10,10,795.0,Sequential,True
unbalanced,10,10,25.56,Using C++ for_each,True
unbalanced,10,10,356.14,Recursive C++ for_each,True
unbalanced,10,10,3826.56,Recursive async,True
unbalanced,10,10,26.19,Using C++ tasks,True
unbalanced,10,10,34.3,Synchronization with thread director,True
unbalanced,10,9,476.5,Using C++ async,False
unbalanced,10,9,6948.66,Recursive async,False
unbalanced,10,9,474.33,Using C++ tasks,False
unbalanced,10,9,508.53,Using C++ for_each,False
unbalanced,10,9,384.28,Recursive C++ for_each,False
unbalanced,10,9,1825.66,Synchronization with thread director,False
unbalanced,10,9,5917.27,Sequential,False
unbalanced,10,9,563.18,C++ any_of,False
unbalanced,10,12,2170.66,Using C++ for_each,False
unbalanced,10,12,2175.4,C++ any_of,False
unbalanced,10,12,9249.41,Recursive async,False
unbalanced,10,12,2177.19,Using C++ async,False
unbalanced,10,12,2176.59,Using C++ tasks,False
unbalanced,10,12,8247.05,Sequential,False
unbalanced,10,12,2914.94,Synchronization with thread director,False
unbalanced,10,12,561.27,Recursive C++ for_each,False
unbalanced,10,47,1340.63,Recursive async,False
unbalanced,10,47,437.83,Synchronization with thread director,False
unbalanced,10,47,104.48,Using C++ for_each,False
unbalanced,10,47,81.06,Recursive C++ for_each,False
unbalanced,10,47,107.43,Using C++ tasks,False
unbalanced,10,47,105.87,Using C++ async,False
unbalanced,10,47,1155.49,Sequential,False
unbalanced,10,47,107.72,C++ any_of,False
unbalanced,10,11,1408.31,Sequential,False
unbalanced,10,11,352.59,C++ any_of,False
unbalanced,10,11,353.23,Using C++ tasks,False
unbalanced,10,11,360.27,Synchronization with thread director,False
unbalanced,10,11,352.26,Using C++ for_each,False
unbalanced,10,11,1670.06,Recursive async,False
unbalanced,10,11,352.46,Using C++ async,False
unbalanced,10,11,93.14,Recursive C++ for_each,False
unbalanced,10,1,7102.92,Sequential,False
unbalanced,10,1,1837.53,C++ any_of,False
unbalanced,10,1,457.58,Recursive C++ for_each,False
unbalanced,10,1,1848.02,Using C++ async,False
unbalanced,10,1,1835.69,Using C++ for_each,False
unbalanced,10,1,1842.81,Using C++ tasks,False
unbalanced,10,1,2295.25,Synchronization with thread director,False
unbalanced,10,1,8099.94,Recursive async,False
unbalanced,10,8,0.01,Using C++ for_each,False
unbalanced,10,8,0.01,Using C++ async,False
unbalanced,10,8,0.01,Sequential,False
unbalanced,10,8,0.01,C++ any_of,False
unbalanced,10,8,0.01,Using C++ tasks,False
unbalanced,10,8,0.01,Recursive C++ for_each,False
unbalanced,10,8,0.01,Synchronization with thread director,False
unbalanced,10,8,0.01,Recursive async,False
unbalanced,10,6,2401.17,Using C++ async,False
unbalanced,10,6,2554.34,Synchronization with thread director,False
unbalanced,10,6,7898.01,Sequential,False
unbalanced,10,6,8684.02,Recursive async,False
unbalanced,10,6,2399.42,C++ any_of,False
unbalanced,10,6,2395.11,Using C++ for_each,False
unbalanced,10,6,490.43,Recursive C++ for_each,False
unbalanced,10,6,2400.13,Using C++ tasks,False
unbalanced,10,19,1296.68,C++ any_of,False
unbalanced,10,19,535.07,Recursive C++ for_each,False
unbalanced,10,19,2846.29,Synchronization with thread director,False
unbalanced,10,19,1297.59,Using C++ tasks,False
unbalanced,10,19,1296.5,Using C++ for_each,False
unbalanced,10,19,9250.9,Recursive async,False
unbalanced,10,19,8394.87,Sequential,False
unbalanced,10,19,1308.3,Using C++ async,False
unbalanced,10,40,2344.11,Recursive async,True
unbalanced,10,40,2.78,Using C++ async,True
unbalanced,10,40,2.44,Using C++ for_each,True
unbalanced,10,40,4.25,Synchronization with thread director,True
unbalanced,10,40,163.73,Sequential,True
unbalanced,10,40,240.78,Recursive C++ for_each,True
unbalanced,10,40,2.72,Using C++ tasks,True
unbalanced,10,40,2.54,C++ any_of,True
unbalanced,10,4,415.64,Recursive C++ for_each,False
unbalanced,10,4,1329.3,C++ any_of,False
unbalanced,10,4,7277.54,Recursive async,False
unbalanced,10,4,1328.53,Using C++ for_each,False
unbalanced,10,4,1330.25,Using C++ async,False
unbalanced,10,4,2284.02,Synchronization with thread director,False
unbalanced,10,4,6367.11,Sequential,False
unbalanced,10,4,1331.06,Using C++ tasks,False
unbalanced,10,33,2455.25,Using C++ for_each,False
unbalanced,10,33,758.91,Recursive C++ for_each,False
unbalanced,10,33,11268.2,Sequential,False
unbalanced,10,33,2463.48,Using C++ tasks,False
unbalanced,10,33,2459.22,Using C++ async,False
unbalanced,10,33,2457.96,C++ any_of,False
unbalanced,10,33,6429.77,Synchronization with thread director,False
unbalanced,10,33,11836.1,Recursive async,False
unbalanced,10,21,1155.83,Using C++ for_each,False
unbalanced,10,21,6348.66,Recursive async,False
unbalanced,10,21,1154.3,Using C++ async,False
unbalanced,10,21,1158.8,C++ any_of,False
unbalanced,10,21,1160.64,Using C++ tasks,False
unbalanced,10,21,365.31,Recursive C++ for_each,False
unbalanced,10,21,2006.99,Synchronization with thread director,False
unbalanced,10,21,5117.29,Sequential,False
unbalanced,10,24,26.45,Synchronization with thread director,True
unbalanced,10,24,4672.62,Recursive async,True
unbalanced,10,24,190.19,Recursive C++ for_each,True
unbalanced,10,24,456.11,C++ any_of,True
unbalanced,10,24,456.19,Using C++ async,True
unbalanced,10,24,455.6,Using C++ for_each,True
unbalanced,10,24,459.45,Using C++ tasks,True
unbalanced,10,24,1703.23,Sequential,True
unbalanced,10,3,530.94,Using C++ for_each,False
unbalanced,10,3,533.74,Using C++ tasks,False
unbalanced,10,3,257.09,Recursive C++ for_each,False
unbalanced,10,3,4760.54,Recursive async,False
unbalanced,10,3,3855.21,Sequential,False
unbalanced,10,3,1933.37,Synchronization with thread director,False
unbalanced,10,3,533.01,Using C++ async,False
unbalanced,10,3,531.77,C++ any_of,False
unbalanced,10,7,256.98,Using C++ async,False
unbalanced,10,7,1563.03,Sequential,False
unbalanced,10,7,101.22,Recursive C++ for_each,False
unbalanced,10,7,1775.15,Recursive async,False
unbalanced,10,7,255.97,Using C++ tasks,False
unbalanced,10,7,442.77,Synchronization with thread director,False
unbalanced,10,7,256.78,Using C++ for_each,False
unbalanced,10,7,255.58,C++ any_of,False
unbalanced,10,42,0.01,Synchronization with thread director,False
unbalanced,10,42,0.02,Using C++ tasks,False
unbalanced,10,42,0.01,Recursive C++ for_each,False
unbalanced,10,42,0.01,Using C++ for_each,False
unbalanced,10,42,0.01,Sequential,False
unbalanced,10,42,0.01,Recursive async,False
unbalanced,10,42,0.01,Using C++ async,False
unbalanced,10,42,0.01,C++ any_of,False
unbalanced,10,2,37.87,Using C++ tasks,True
unbalanced,10,2,223.77,Sequential,True
unbalanced,10,2,9550.31,Recursive async,True
unbalanced,10,2,37.97,Using C++ for_each,True
unbalanced,10,2,38.1,Using C++ async,True
unbalanced,10,2,37.27,C++ any_of,True
unbalanced,10,2,14.21,Synchronization with thread director,True
unbalanced,10,2,331.09,Recursive C++ for_each,True
unbalanced,10,29,3611.79,Sequential,False
unbalanced,10,29,489.56,Using C++ tasks,False
unbalanced,10,29,486.18,Using C++ for_each,False
unbalanced,10,29,1787.2,Synchronization with thread director,False
unbalanced,10,29,237.37,Recursive C++ for_each,False
unbalanced,10,29,484.72,C++ any_of,False
unbalanced,10,29,484.27,Using C++ async,False
unbalanced,10,29,4407.87,Recursive async,False
unbalanced,10,0,71.57,C++ any_of,False
unbalanced,10,0,509.59,Recursive async,False
unbalanced,10,0,442.22,Sequential,False
unbalanced,10,0,30.72,Recursive C++ for_each,False
unbalanced,10,0,71.81,Using C++ async,False
unbalanced,10,0,71.91,Using C++ tasks,False
unbalanced,10,0,104.66,Synchronization with thread director,False
unbalanced,10,0,71.08,Using C++ for_each,False
unbalanced,10,13,1103.48,Synchronization with thread director,False
unbalanced,10,13,314.9,Using C++ async,False
unbalanced,10,13,2273.93,Recursive async,False
unbalanced,10,13,311.3,Using C++ for_each,False
unbalanced,10,13,311.12,Using C++ tasks,False
unbalanced,10,13,311.23,C++ any_of,False
unbalanced,10,13,126.87,Recursive C++ for_each,False
unbalanced,10,13,1919.95,Sequential,False
unbalanced,10,16,1675.97,Recursive async,False
unbalanced,10,16,240.59,C++ any_of,False
unbalanced,10,16,239.97,Using C++ async,False
unbalanced,10,16,587.42,Synchronization with thread director,False
unbalanced,10,16,1445.86,Sequential,False
unbalanced,10,16,241.7,Using C++ for_each,False
unbalanced,10,16,241.42,Using C++ tasks,False
unbalanced,10,16,95.89,Recursive C++ for_each,False
unbalanced,10,20,476.2,Recursive C++ for_each,True
unbalanced,10,20,237.99,C++ any_of,True
unbalanced,10,20,145.83,Synchronization with thread director,True
unbalanced,10,20,1360.22,Sequential,True
unbalanced,10,20,238.78,Using C++ tasks,True
unbalanced,10,20,10763.6,Recursive async,True
unbalanced,10,20,238.44,Using C++ for_each,True
unbalanced,10,20,237.43,Using C++ async,True
unbalanced,10,18,0.01,Sequential,False
unbalanced,10,18,0.02,C++ any_of,False
unbalanced,10,18,0.01,Using C++ for_each,False
unbalanced,10,18,3.83,Synchronization with thread director,False
unbalanced,10,18,0.01,Recursive async,False
unbalanced,10,18,0.01,Recursive C++ for_each,False
unbalanced,10,18,0.01,Using C++ tasks,False
unbalanced,10,18,0.01,Using C++ async,False
unbalanced,10,5,554.91,Using C++ tasks,False
unbalanced,10,5,220.28,Recursive C++ for_each,False
unbalanced,10,5,3333.65,Sequential,False
unbalanced,10,5,970.94,Synchronization with thread director,False
unbalanced,10,5,4059.08,Recursive async,False
unbalanced,10,5,553.55,Using C++ for_each,False
unbalanced,10,5,550.97,Using C++ async,False
unbalanced,10,5,553.71,C++ any_of,False
unbalanced,10,15,7764.39,Sequential,False
unbalanced,10,15,2425.33,Synchronization with thread director,False
unbalanced,10,15,8389.7,Recursive async,False
unbalanced,10,15,2095.89,C++ any_of,False
unbalanced,10,15,2093.81,Using C++ for_each,False
unbalanced,10,15,2103.51,Using C++ async,False
unbalanced,10,15,507.26,Recursive C++ for_each,False
unbalanced,10,15,2095.5,Using C++ tasks,False
unbalanced,10,17,2649.65,Using C++ tasks,False
unbalanced,10,17,2650.06,Using C++ async,False
unbalanced,10,17,9938.74,Sequential,False
unbalanced,10,17,4416.89,Synchronization with thread director,False
unbalanced,10,17,2643.28,C++ any_of,False
unbalanced,10,17,2642.86,Using C++ for_each,False
unbalanced,10,17,642.24,Recursive C++ for_each,False
unbalanced,10,17,10659.6,Recursive async,False
unbalanced,10,37,0.01,Using C++ for_each,False
unbalanced,10,37,0.01,Recursive async,False
unbalanced,10,37,0.01,Using C++ tasks,False
unbalanced,10,37,0.01,Sequential,False
unbalanced,10,37,0.01,Using C++ async,False
unbalanced,10,37,0.02,Synchronization with thread director,False
unbalanced,10,37,0.01,C++ any_of,False
unbalanced,10,37,0.01,Recursive C++ for_each,False
unbalanced,10,22,4853.87,Sequential,False
unbalanced,10,22,691.46,C++ any_of,False
unbalanced,10,22,680.28,Synchronization with thread director,False
unbalanced,10,22,330.65,Recursive C++ for_each,False
unbalanced,10,22,695.35,Using C++ for_each,False
unbalanced,10,22,6109.27,Recursive async,False
unbalanced,10,22,690.65,Using C++ async,False
unbalanced,10,22,694.77,Using C++ tasks,False
unbalanced,10,23,0.01,Using C++ tasks,False
unbalanced,10,23,0.01,Using C++ async,False
unbalanced,10,23,0.01,Using C++ for_each,False
unbalanced,10,23,0.02,Synchronization with thread director,False
unbalanced,10,23,0.01,Recursive async,False
unbalanced,10,23,0.01,C++ any_of,False
unbalanced,10,23,0.01,Recursive C++ for_each,False
unbalanced,10,23,0.02,Sequential,False
unbalanced,10,25,1447.54,Synchronization with thread director,False
unbalanced,10,25,4717.42,Sequential,False
unbalanced,10,25,661.55,Using C++ async,False
unbalanced,10,25,662.63,Using C++ tasks,False
unbalanced,10,25,660.32,Using C++ for_each,False
unbalanced,10,25,662.27,C++ any_of,False
unbalanced,10,25,300.52,Recursive C++ for_each,False
unbalanced,10,25,5918.13,Recursive async,False
unbalanced,10,27,2068.4,Using C++ async,False
unbalanced,10,27,2064.62,C++ any_of,False
unbalanced,10,27,1115.44,Synchronization with thread director,False
unbalanced,10,27,512.52,Recursive C++ for_each,False
unbalanced,10,27,7216.53,Sequential,False
unbalanced,10,27,7907.08,Recursive async,False
unbalanced,10,27,2065.83,Using C++ for_each,False
unbalanced,10,27,2066.16,Using C++ tasks,False
unbalanced,10,26,55.03,Using C++ for_each,True
unbalanced,10,26,7.44,Using C++ tasks,True
unbalanced,10,26,9.89,Synchronization with thread director,True
unbalanced,10,26,63.21,Recursive C++ for_each,True
unbalanced,10,26,5720.91,Recursive async,True
unbalanced,10,26,7.7,C++ any_of,True
unbalanced,10,26,7.4,Using C++ async,True
unbalanced,10,26,969.67,Sequential,True
unbalanced,10,14,1102.21,Using C++ for_each,False
unbalanced,10,14,1106.36,Using C++ tasks,False
unbalanced,10,14,1105.19,Using C++ async,False
unbalanced,10,14,6275.1,Recursive async,False
unbalanced,10,14,360.29,Recursive C++ for_each,False
unbalanced,10,14,5129.36,Sequential,False
unbalanced,10,14,1097.11,C++ any_of,False
unbalanced,10,14,1921.79,Synchronization with thread director,False
unbalanced,10,28,0.01,Recursive async,False
unbalanced,10,28,0.04,Using C++ for_each,False
unbalanced,10,28,0.01,Using C++ async,False
unbalanced,10,28,0.02,Recursive C++ for_each,False
unbalanced,10,28,0.01,C++ any_of,False
unbalanced,10,28,0.02,Synchronization with thread director,False
unbalanced,10,28,0.01,Using C++ tasks,False
unbalanced,10,28,0.01,Sequential,False
unbalanced,100,49,4683.02,Recursive C++ for_each,False
unbalanced,100,49,11830.5,Recursive async,False
unbalanced,100,49,21233.6,Using C++ async,False
unbalanced,100,49,21226.3,C++ any_of,False
unbalanced,100,49,13583.8,Synchronization with thread director,False
unbalanced,100,49,83912.8,Sequential,False
unbalanced,100,49,21229.0,Using C++ tasks,False
unbalanced,100,49,21224.9,Using C++ for_each,False
unbalanced,100,48,949.35,Using C++ async,False
